"Event","Media ID","Name","Business Name","Return Type","Total Amount"
"2001 Federal Election","1665","Sunday Herald Sun","Herald & Weekly Times Ltd","Publisher","0"
"2001 Federal Election","1708","Sunday Mail","","Publisher","0"
"2001 Federal Election","4688","Sunday Mail","Advertiser Newspapers Ltd","Publisher","5280"
"2001 Federal Election","574","Sunday Tasmanian","Davies Brothers Limited","Publisher","2257"
"2001 Federal Election","36","Sunday Telegraph","News Ltd.","Publisher","109722"
"2001 Federal Election","588","Sunday Territorian","News Ltd","Publisher","1486"
"2001 Federal Election","339","Sunraysia Daily","Sunraysia Publishing Co Pty Ltd","Publisher","12376"
"2001 Federal Election","456","Sunshine Coast Daily","Sunshine Coast Newspaper Co Pty Ltd","Publisher","36678"
"2001 Federal Election","4961","Sunshine Coast Sunday","Sunshine Coast Sunday","Publisher","50499"
"2001 Federal Election","457","Sunshine Coast Weekly","Sunshine Coast Newspapers Co Pty Ltd","Publisher","23189"
"2001 Federal Election","4089","Sunshine FM 91.1","S.D.A. Association","Broadcaster","100"
"2001 Federal Election","1279","Suomi","Suomi Newspapers Pty Ltd","Publisher","0"
"2001 Federal Election","3652","Superfunds","Association of Superannuation Funds of Australia, The","Publisher","0"
"2001 Federal Election","1904","Sydney Bride Magazine","Abstract Publishing Inc","Publisher","0"
"2001 Federal Election","4452","Sydney Morning Herald","Faifax Publications","Publisher","118153"
"2001 Federal Election","2437","Sydney Star Observer","Sydney Gay & Lesbian Community Publishing Ltd","Publisher","4707"
"2001 Federal Election","3335","Table & Kitchen","The Intermedia Group Pty Ltd","Publisher","0"
"2001 Federal Election","4507","Tablelander Newspaper","Tablelander Newspaper","Publisher","2537"
"2001 Federal Election","1005","Tablelands Advertiser","Cairns Post Pty Ltd","Publisher","3730"
"2001 Federal Election","1559","TABRADIO","Festival City Broadcasters Ltd","Broadcaster","23078"
"2001 Federal Election","4404","Talk 1116 3AK","Victorian Radio Network","Broadcaster","0"
"2001 Federal Election","4198","Tallaganda Times","Regional Publishers","Publisher","1231"
"2001 Federal Election","1758","Tamar Times","Examiner Newspaper Pty Ltd, The","Publisher","0"
"2001 Federal Election","4334","Tamborine Times","Tamborine Times","Publisher","4152"
"2001 Federal Election","4436","Tamworth Times","","Publisher","2554"
"2001 Federal Election","335","Tarrangower Times","","Publisher","0"
"2001 Federal Election","1564","Tasmanian Country","Davies Brothers Limited","Publisher","4935"
"2001 Federal Election","2905","Tattoos DownUnder","","Publisher","0"
"2001 Federal Election","364","Tatura Guardian","Kyabram Newspapers Pty Ltd","Publisher","0"
"2001 Federal Election","886","TCN CHAN 9","TCN Channel Nine Pty Ltd","Broadcaster","1870016"
"2001 Federal Election","1544","Teabba Radio","Top End Aboriginal Bush Broadcasting Association","Broadcaster","960"
"2001 Federal Election","3750","Telenews Asia","3rd Wave Communications Pty Ltd","Publisher","0"
"2001 Federal Election","196","Temora Independent","JA Bradley & Sons","Publisher","2309"
"2001 Federal Election","4345","TEN FM","Tenterfield & District Community Radio Assoc Inc","Broadcaster","1387"
"2001 Federal Election","4297","Ten-10","Network Ten (Sydney) Pty Ltd","Broadcaster","1087577"
"2001 Federal Election","4579","Tennant And District Times","Tennant And District Times","Publisher","1551"
"2001 Federal Election","197","Tenterfield Star","Rural Press","Publisher","2859"
"2001 Federal Election","365","Terang Express","Western District Newspapers Pty Ltd","Publisher","0"
"2001 Federal Election","1942","Territory Business","Dept of Asian Relations Trade & Industry","Publisher","0"
"2001 Federal Election","1823","Thai Oz News","","Publisher","0"
"2001 Federal Election","1980","The Adelaide Review","Adelaide Review Pty Ltd","Publisher","0"
"2001 Federal Election","4501","The Advertiser","The Avdertiser (Regional Publishers P/L)","Publisher","2423"
"2001 Federal Election","4958","The Advertiser","Advertiser Newspapers Limited","Publisher","68766"
"2001 Federal Election","4899","The Advocate","Fairfax Community Newspapers","Publisher","0"
"2001 Federal Election","4931","The Advocate Newspaper","Harris and Company Ltd","Publisher","57430"
"2001 Federal Election","4221","The Age","The Age Compay Ltd","Publisher","156809"
"2001 Federal Election","1636","The Armidale Independent","Armidale Independent Pty Ltd","Publisher","3726"
"2001 Federal Election","28","The Australian","News Ltd","Publisher","48799"
"2001 Federal Election","1490","The Australian Christian","Churches of Christ in Australia","Publisher","0"
"2001 Federal Election","4738","The Australian Standardbred Pty Ltd","","Publisher","0"
"2001 Federal Election","3189","The Australian TAFE Teacher","Australian Education Union","Publisher","0"
"2001 Federal Election","4739","The Ballan News","Robinson Grant Publications Pty Ltd","Publisher","0"
"2001 Federal Election","4333","The Big Issue","Big Issue in Australia P/L","Publisher","1600"
"2001 Federal Election","505","The Border Times","RG Marshall (Publishers)","Publisher","0"
"2001 Federal Election","1707","The Broadlander","Reliance Printing","Publisher","0"
"2001 Federal Election","4456","The Buloke Times","The Buloke Times","Publisher","1191"
"2001 Federal Election","31","The Canberra Times","Federal Capital Press of Australia Pty Ltd","Publisher","0"
"2001 Federal Election","1466","The Catholic Leader","Catholic Leader","Publisher","1065"
"2001 Federal Election","1465","The Catholic Weekly","Catholic Press Newspaper Co Pty Ltd","Publisher","0"
"2001 Federal Election","32","The Chronicle","Federal Capital Press of Australia Pty Ltd","Publisher","6162"
"2001 Federal Election","458","The Chronicle","Toowoomba Newspapers Pty Ltd","Publisher","16238"
"2001 Federal Election","4936","The Chronicle (Wangaratta)","North East Newspapers P/L","Publisher","6494"
"2001 Federal Election","4059","The City News","Mahlab Cramb Media P/L","Publisher","2045"
"2001 Federal Election","4886","The City Weekly","Metropolis Media Pty Ltd","Publisher","0"
"2001 Federal Election","4492","The Coffs Harbour Advocate","North Coast News Pty Ltd","Publisher","12079"
"2001 Federal Election","2672","The Complete Retirement Guide","Universal Magazines Pty Ltd","Publisher","0"
"2001 Federal Election","3877","The Correspondent","Foreign Correspondents' Association, The","Publisher","0"
"2001 Federal Election","2329","The Country Woman","Country Women's Association of NSW","Publisher","0"
"2001 Federal Election","500","The Courier","F Teare Marston Pty Ltd","Publisher","6035"
"2001 Federal Election","4169","The Courier Mail","Queensland Newspapers Pty Ltd","Publisher","181835"
"2001 Federal Election","1504","The Daily Advertiser","The Wagga Daily Advertiser","Publisher","6756"
"2001 Federal Election","123","The Daily Examiner","Australian Provincial News Pty Ltd","Publisher","8240"
"2001 Federal Election","438","The Daily Mercury","Mackay Printing and Publishing Co Pty Ltd","Publisher","18131"
"2001 Federal Election","4376","The Dimboola Banner","The Dimboola Banner","Publisher","0"
"2001 Federal Election","4935","The Eaglehawk Times","Robinson Grant Publications Pty Ltd","Publisher","2759"
"2001 Federal Election","4356","The Echo","Geelong Newspapers","Publisher","1624"
"2001 Federal Election","1643","The Edward","Reliance Printing","Publisher","0"
"2001 Federal Election","4295","The El-Telegraph Newspaper","Linkban Pty Ltd","Publisher","12534"
"2001 Federal Election","4740","The Express","Poinciana Publishing","Publisher","0"
"2001 Federal Election","4782","The Express (Canterbury-Bankstown)","Cumberland Newspaper Group (Nationwide News)","Publisher","0"
"2001 Federal Election","2782","The Fist","All Stars Marketing Pty Ltd","Publisher","0"
"2001 Federal Election","4064","The Flinders News","The Flinders News","Publisher","958"
"2001 Federal Election","4455","The Free Pass","Central Highlands Newspapers","Publisher","892"
"2001 Federal Election","4448","The Gazette","Davies Brothers Limited","Publisher","1944"
"2001 Federal Election","4232","The Geelong Independent","The Geelong Independent Ltd","Publisher","4991"
"2001 Federal Election","4741","The Geelong Times","Forte Publishing Pty Ltd","Publisher","0"
"2001 Federal Election","4063","The Gilgandra Weekly","Gilgandra Newspapers P/L","Publisher","2050"
"2001 Federal Election","4503","The Gloucester Advocate","Trading as Regional Publishers","Publisher","4501"
"2001 Federal Election","1695","The Golden Rivers","Reliance Printing","Publisher","0"
"2001 Federal Election","328","The Great Southern Star","Dorothy Giles","Publisher","1848"
"2001 Federal Election","4467","The Guardian","Elliot Consolidated Newspapers P/L","Publisher","1498"
"2001 Federal Election","1525","The Guardian Swan Hill","Elliott Consolidated Newspapers Pty Ltd","Publisher","0"
"2001 Federal Election","4471","The Gundagi Independent","Nedain Pty Ltd","Publisher","1521"
"2001 Federal Election","4212","The Guyra Argus","","Publisher","2039"
"2001 Federal Election","4398","The Gympie Times & Cooloola Advertiser","The Gympie Times Pty Ltd","Publisher","6138"
"2001 Federal Election","4934","The Hepburn Shire Advocate","Robinson Grant Publications Pty Ltd","Publisher","2156"
"2001 Federal Election","4742","The Hunter Post","Newcastle Newspapers","Publisher","0"
"2001 Federal Election","1762","The Huon Valley News","Huon Newspaper Company Pty Ltd","Publisher","2496"
"2001 Federal Election","1205","The Ibis Flyer Magazine","Reliance Printing","Publisher","0"
"2001 Federal Election","3202","The Independent Teacher","QIEU","Publisher","0"
"2001 Federal Election","4928","The Inner Western Suburbs Courier","The Courier Newspaper Group","Publisher","8988"
"2001 Federal Election","4916","The Irrigator","Leeton Newspapers Pty Ltd","Publisher","1605"
"2001 Federal Election","496","The Islander","Rural Press","Publisher","0"
"2001 Federal Election","3526","The Lamp","NSW Nurses' Association","Publisher","0"
"2001 Federal Election","488","The Leader","Leader Newspapers Group Pty Ltd","Publisher","554"
"2001 Federal Election","586","The Litchfield Times","North Australian Rural Area Newspaper Group Pty Ltd","Publisher","3722"
"2001 Federal Election","1701","The Loddon Times","Jenwhit Publishers Pty Ltd","Publisher","0"
"2001 Federal Election","1325","The Maltese Herald","Maltese News and Information Services","Publisher","4830"
"2001 Federal Election","2676","The Mature Australian Newspaper","The Mature Australian Pty Ltd","Publisher","0"
"2001 Federal Election","322","The McIvor Times","BM & CD Cail","Publisher","0"
"2001 Federal Election","256","The Melbourne Times","Melbourne Independent Newspapers Pty Ltd","Publisher","1746"
"2001 Federal Election","4945","The Melbourne Times","Metropolis Media P/L","Publisher","506"
"2001 Federal Election","4743","The Millstream Times","","Publisher","0"
"2001 Federal Election","3963","The Mirror","South Gippsland Publishing","Publisher","1202"
"2001 Federal Election","447","The Morning Bulletin","Capricornia Newspapers Pty Ltd","Publisher","56158"
"2001 Federal Election","4680","The Mosman Daily","Cumberland Newspaper Group (Nationwide News)","Publisher","7770"
"2001 Federal Election","509","The Murray Pioneer","Murray Pioneer Pty Ltd","Publisher","3556"
"2001 Federal Election","2648","The Music Network","Rough Cut Music Pty Ltd","Publisher","0"
"2001 Federal Election","3468","The New South Wales Doctor","Australian Medical Association (NSW Branch)","Publisher","0"
"2001 Federal Election","4359","The Newcastle Herald","Newcastle Newspapers","Publisher","17359"
"2001 Federal Election","4948","The North Shore Times","Cumberland Newspaper Group (Nationwide news)","Publisher","5656"
"2001 Federal Election","416","The Northern Miner","North Queensland Newspaper Company Ltd","Publisher","3662"
"2001 Federal Election","4744","The NSW Freemason","Associated Business Publications Pty Ltd","Publisher","0"
"2001 Federal Election","1527","The Observer","Lower Burdekin Newspaper Co Pty Ltd","Publisher","1578"
"2001 Federal Election","4431","The Observer","Gladestone Newspaper Company","Publisher","22497"
"2001 Federal Election","3082","The Owner Builder","Russell Andrews & Associates Pty Ltd","Publisher","0"
"2001 Federal Election","4745","The Pennant (Penola)","The Border Watch Pty Ltd","Publisher","0"
"2001 Federal Election","4430","The Port Curtis Post","Gladstone Newspaper Comapany","Publisher","3526"
"2001 Federal Election","4056","The Post","Border Mail","Publisher","1544"
"2001 Federal Election","3212","The Practising Administrator","Fernfawn Publications Pty Ltd","Publisher","0"
"2001 Federal Election","185","The Queanbeyan Age","Regional Publishers Pty Ltd","Publisher","6940"
"2001 Federal Election","3303","The Queensland Mason","United Grand Lodge of Queensland, The","Publisher","0"
"2001 Federal Election","3529","The Queensland Nurse","Queensland Nurses Union of Employees","Publisher","0"
"2001 Federal Election","435","The Queensland Times","Queensland Times Pty Ltd","Publisher","30169"
"2001 Federal Election","3474","The Radiographer","Australian Institute of Radiography","Publisher","0"
"2001 Federal Election","4766","The Range News","The Range News Pty Ltd","Publisher","5379"
"2001 Federal Election","2736","The Record","Archdiocese of Perth","Publisher","726"
"2001 Federal Election","389","The Redland Times","Regional Publishers of Queensland","Publisher","7121"
"2001 Federal Election","4433","The Reporter Newspaper","","Publisher","4564"
"2001 Federal Election","202","The Riverina Leader","Micosh Pty Ltd","Publisher","1864"
"2001 Federal Election","131","The Riverine Grazier","Riverine Grazier Partnership","Publisher","2819"
